time,temperature,humidity
15:23:38,29.00,27.90
15:24:07,29.00,27.90
15:24:28,29.00,28.00
15:24:37,29.00,28.00
15:24:47,29.00,27.90
15:24:55,29.00,28.00
15:25:05,29.00,27.90
15:25:17,29.00,28.10
15:25:37,29.00,28.10
15:25:45,29.00,28.00
15:25:55,29.00,28.00
15:26:07,29.00,28.10
15:26:15,29.00,28.10
15:26:25,29.00,27.80
15:26:35,29.00,28.00
15:26:45,29.00,28.00
15:26:55,29.00,28.20
15:27:05,29.00,28.10
15:27:18,29.00,27.90
15:27:25,29.00,28.00
15:27:35,29.00,28.00
15:27:47,29.00,28.20
15:27:55,29.00,28.10
15:28:07,29.00,27.90
15:28:25,29.00,28.00
15:28:37,29.00,27.90
15:28:48,29.00,27.90
15:29:03,29.00,27.90
15:29:14,29.00,28.00
15:29:24,29.00,28.00
15:29:34,29.00,28.00
15:29:43,29.00,28.00
15:29:54,29.00,27.80
15:30:06,29.00,28.10
15:30:13,29.00,28.20
15:30:24,29.00,28.10
15:30:34,29.00,27.90
15:30:43,29.00,28.00
15:30:54,29.00,27.30
15:31:03,29.00,28.10
15:31:16,29.00,27.90
15:31:33,29.00,28.10
15:31:43,29.00,27.90
15:31:54,29.00,27.90
15:32:03,29.00,28.10
15:32:13,29.00,28.00
15:32:23,29.00,28.00
15:32:34,29.00,28.20
15:32:43,29.00,28.40
15:32:53,29.00,28.50
15:33:03,29.00,28.80
15:33:14,29.00,28.90
15:33:24,29.00,28.90
15:33:34,29.00,28.80
15:33:54,29.00,28.90
15:34:04,29.00,29.00
15:34:17,29.00,29.10
15:34:34,29.00,29.20
15:34:44,29.00,29.00
15:34:54,29.10,29.00
15:35:04,29.00,29.00
15:35:14,29.00,28.50
15:35:24,29.00,28.40
15:35:34,29.10,28.40
15:35:44,29.10,28.20
15:35:54,29.00,28.30
15:36:04,29.10,28.40
15:36:14,29.10,28.40
15:36:23,29.10,28.40
15:36:43,29.10,28.40
15:36:53,29.10,28.60
15:37:07,29.10,28.90
15:37:13,29.10,28.80
15:37:33,29.10,28.80
15:37:43,29.10,28.80
15:37:53,29.10,28.70
15:38:17,29.10,28.60
15:38:34,29.10,28.60
15:38:43,29.10,28.40
15:38:56,29.10,28.80
15:39:07,29.10,28.80
15:39:23,29.10,28.60
15:39:33,29.10,28.60
15:39:53,29.10,28.90
15:40:04,29.10,28.40
15:40:17,29.10,28.40
15:40:23,29.10,28.50
15:40:34,29.10,28.70
15:40:43,29.10,28.50
15:40:53,29.10,28.50
15:41:03,29.10,28.50
15:41:13,29.10,28.50
15:41:24,29.10,28.50
15:41:33,29.10,28.30
15:41:44,29.10,28.30
15:41:53,29.10,28.60
15:42:03,29.10,28.70
15:42:13,29.10,28.40
15:42:23,29.10,28.30
15:42:33,29.10,28.40
15:42:44,29.10,28.40
15:42:53,29.10,28.10
15:43:07,29.10,27.90
15:43:14,29.10,27.80
15:43:23,29.10,28.20
15:43:34,29.10,28.10
15:43:44,29.10,28.20
15:44:05,29.10,28.60
15:44:15,29.10,28.50
15:44:24,29.10,28.50
15:44:35,29.10,28.60
15:44:44,29.10,28.50
15:44:55,29.10,28.70
15:45:04,29.10,28.80
15:45:14,29.10,29.00
15:45:24,29.10,28.70
15:45:35,29.10,28.60
15:45:45,29.10,28.60
15:45:55,29.10,28.80
15:46:04,29.10,29.20
15:46:15,29.10,28.90
15:46:35,29.10,28.80
15:46:45,29.10,28.90
15:46:55,29.10,28.80
15:47:07,29.10,28.90
15:47:14,29.10,28.90
15:47:27,29.10,28.70
15:47:37,29.10,28.70
15:47:45,29.10,28.70
15:47:55,29.10,28.80
15:48:07,29.10,29.20
15:48:14,29.10,29.00
15:48:25,29.10,28.60
15:48:34,29.10,28.60
15:48:44,29.10,28.40
15:48:57,29.10,28.50
15:49:07,29.10,28.60
15:49:15,29.10,28.50
15:49:27,29.10,28.70
15:49:37,29.10,28.60
15:49:47,29.10,28.80
15:49:55,29.10,28.80
15:50:07,29.10,28.80
15:50:17,29.10,28.40
15:50:25,29.10,28.40
15:50:38,29.10,28.60
15:50:47,29.10,28.60
15:50:57,29.10,28.80
15:51:05,29.10,29.00
15:51:15,29.10,28.90
15:51:27,29.10,28.60
15:51:35,29.10,28.70
15:51:47,29.10,28.30
15:51:55,29.10,28.60
15:52:05,29.10,28.90
15:52:15,29.10,28.70
15:52:27,29.10,28.90
15:52:37,29.10,29.00
15:52:47,29.10,28.70
15:52:55,29.10,28.70
15:53:08,29.10,28.50
15:53:15,29.10,28.60
15:53:27,29.10,28.50
15:53:35,29.10,28.50
15:53:47,29.10,28.60
15:53:55,29.10,28.50
15:54:07,29.10,28.40
15:54:15,29.10,28.40
15:54:27,29.10,28.20
15:54:37,29.10,28.30
15:54:45,29.10,28.30
15:54:57,29.10,28.20
15:55:05,29.10,28.20
15:55:17,29.10,28.10
15:55:27,29.10,28.40
15:55:57,29.10,28.20
15:56:05,29.10,28.30
15:56:15,29.10,27.90
15:56:27,29.10,28.20
15:56:37,29.10,28.00
15:56:45,29.10,28.20
15:56:55,29.10,28.40
15:57:07,29.10,28.10
15:57:15,29.10,28.10
15:57:25,29.10,27.90
15:57:35,29.10,28.20
15:57:47,29.10,27.80
15:57:55,29.10,27.70
15:58:07,29.10,28.20
15:58:15,29.10,28.50
15:58:25,29.10,28.70
15:58:37,29.10,28.50
15:58:45,29.10,28.40
15:58:58,29.10,28.20
15:59:07,29.10,28.20
15:59:27,29.10,28.40
15:59:37,29.10,28.20
15:59:57,29.10,28.30
16:00:09,29.10,28.10
16:00:17,29.10,28.10
16:00:27,29.10,28.20
16:00:37,29.10,28.20
16:00:47,29.10,28.00
16:00:57,29.10,28.00
16:01:07,29.10,28.20
16:01:19,29.10,27.90
16:01:27,29.10,27.90
16:01:37,29.10,28.00
16:01:47,29.10,28.20
16:01:57,29.10,28.40
16:02:07,29.10,28.40
16:02:17,29.10,28.30
16:02:27,29.10,28.20
16:02:37,29.10,28.30
16:02:47,29.10,28.40
16:02:57,29.10,28.30
16:03:07,29.10,28.20
16:03:17,29.20,28.20
16:03:27,29.10,28.30
16:03:37,29.20,28.20
16:03:47,29.10,28.20
16:03:57,29.10,28.30
16:04:10,29.20,28.40
16:04:20,29.10,28.40
16:04:29,29.20,28.30
16:04:39,29.10,27.90
16:04:52,29.10,28.20
16:05:00,29.20,28.20
16:05:10,29.10,28.40
16:05:19,29.10,28.50
16:05:30,29.20,28.50
16:05:39,29.10,28.30
16:05:49,29.10,28.00
16:06:00,29.10,28.20
16:06:10,29.10,28.30
16:06:19,29.10,28.30
16:06:29,29.10,28.50
16:06:42,29.10,28.60
16:06:50,29.10,28.70
16:07:00,29.20,28.60
16:07:12,29.10,28.90
16:07:19,29.10,28.70
16:07:30,29.10,28.00
16:07:40,29.10,28.20
16:07:49,29.10,28.30
16:08:00,29.10,28.20
16:08:09,29.10,28.40
16:08:20,29.10,28.20
16:08:29,29.10,28.50
16:08:40,29.10,28.60
16:08:50,29.20,28.30
16:09:00,29.10,28.00
16:09:09,29.10,27.90
16:09:20,29.10,28.00
16:09:29,29.10,28.40
16:09:42,29.10,27.90
16:09:52,29.10,28.00
16:10:00,29.10,28.10
16:10:09,29.10,28.50
16:10:19,29.10,28.10
16:10:29,29.10,27.70
16:10:59,29.10,28.20
16:11:10,29.10,28.30
16:11:22,29.10,28.50
16:11:29,29.10,28.30
16:11:39,29.10,28.30
16:11:49,29.10,28.20
16:12:00,29.10,28.30
16:12:12,29.10,28.40
16:12:19,29.10,28.40
16:12:30,29.10,28.40
16:12:39,29.10,28.30
16:12:50,29.10,28.00
16:13:00,29.10,28.00
16:13:10,29.10,28.10
16:13:20,29.10,28.40
16:13:29,29.10,28.30
16:13:39,29.20,28.50
16:13:49,29.10,28.30
16:13:59,29.10,28.60
