time,temperature,humidity
18:48:26,29.20,15.80
18:49:01,29.20,16.00
18:49:08,29.20,16.00
18:49:18,29.20,16.10
18:49:27,29.20,16.00
00:00:04,26.80,29.90
00:00:14,26.80,29.80
00:00:25,26.80,29.80
00:00:37,26.90,29.70
00:00:44,26.90,29.60
00:00:54,26.90,29.60
00:01:03,26.90,29.50
00:01:15,27.00,29.50
00:01:25,27.00,29.40
00:01:33,27.00,29.30
00:01:44,27.00,29.20
00:01:54,27.00,29.10
00:02:03,27.10,29.20
00:02:14,27.10,29.10
00:02:25,27.10,29.10
00:02:33,27.10,29.00
00:02:44,27.10,29.00
00:02:54,27.20,28.90
00:03:04,27.20,28.90
00:03:15,27.20,28.90
00:03:24,27.20,28.80
00:03:44,27.20,28.60
00:03:54,27.20,28.60
00:04:05,27.30,28.50
00:04:17,27.30,28.60
00:04:27,27.30,28.50
00:04:36,27.30,28.50
00:04:44,27.30,28.50
00:04:53,27.30,28.30
00:05:08,27.30,28.30
00:05:15,27.30,28.20
00:05:28,27.30,28.30
00:05:35,27.30,28.20
00:05:44,27.40,28.20
00:05:53,27.40,28.20
00:06:07,27.40,28.10
00:06:14,27.40,28.10
00:06:23,27.40,28.10
00:06:34,27.40,28.00
00:06:47,27.40,28.00
00:06:53,27.40,28.10
00:07:04,27.40,28.00
00:07:17,27.40,28.00
00:07:24,27.40,28.00
00:07:35,27.40,28.00
00:07:44,27.40,28.00
00:07:56,27.40,28.00
00:08:04,27.40,27.90
00:08:14,27.40,27.80
00:08:25,27.50,27.70
00:08:34,27.40,27.70
00:08:46,27.50,27.70
00:08:55,27.50,27.70
00:09:07,27.50,27.70
00:09:17,27.50,27.70
00:09:24,27.50,27.70
00:09:34,27.50,27.70
00:09:44,27.50,27.60
00:09:55,27.50,27.60
00:10:04,27.50,27.60
00:10:14,27.50,27.50
00:10:24,27.50,27.60
00:10:34,27.50,27.50
00:10:44,27.60,27.70
00:10:55,27.60,27.70
00:11:07,27.60,27.60
00:11:14,27.60,27.60
00:11:25,27.60,27.70
00:11:34,27.60,27.70
00:11:44,27.60,27.70
00:11:54,27.60,27.70
00:12:04,27.60,27.60
00:12:14,27.60,27.70
00:12:24,27.60,27.80
00:12:34,27.60,28.00
00:12:44,27.60,27.90
00:12:54,27.70,27.70
00:13:04,27.70,27.50
00:13:14,27.70,27.50
00:13:24,27.70,27.60
00:13:34,27.60,27.80
00:13:45,27.70,27.60
00:13:54,27.70,27.50
00:14:04,27.70,27.40
00:14:14,27.70,27.40
00:14:24,27.70,27.40
00:14:34,27.70,27.40
00:14:44,27.70,27.40
00:14:54,27.70,27.40
00:15:04,27.70,27.30
00:15:14,27.70,27.30
00:15:24,27.70,27.40
00:15:34,27.70,27.40
00:15:44,27.70,27.40
00:15:54,27.70,27.50
00:16:04,27.70,27.40
00:16:14,27.70,27.50
00:16:24,27.70,27.50
00:16:34,27.70,27.40
00:16:44,27.70,27.20
00:16:54,27.80,27.30
00:17:04,27.70,27.20
00:17:14,27.80,27.20
00:17:24,27.80,27.20
00:17:34,27.80,27.20
00:17:44,27.80,27.20
00:17:54,27.80,27.20
00:18:04,27.80,27.20
00:18:15,27.80,27.20
00:18:25,27.80,27.20
00:18:34,27.80,27.20
00:18:44,27.80,27.10
00:18:54,27.80,27.10
00:19:04,27.80,27.10
00:19:14,27.80,27.10
00:19:24,27.80,27.10
00:19:34,27.80,27.10
00:19:44,27.80,27.00
00:19:54,27.80,27.00
00:20:04,27.80,27.00
00:20:14,27.80,26.90
00:20:24,27.80,26.90
00:20:34,27.80,26.90
00:20:45,27.80,26.90
00:20:54,27.80,26.80
00:21:04,27.90,26.80
00:21:15,27.90,26.90
00:21:24,27.90,26.90
00:21:34,27.90,26.80
00:21:44,27.80,26.80
00:21:54,27.80,26.80
00:22:04,27.80,26.80
00:22:14,27.90,26.80
00:22:24,27.90,26.70
00:22:34,27.90,26.70
00:22:45,27.90,26.70
00:22:54,27.90,26.80
00:23:04,27.90,26.70
00:23:14,27.90,26.80
00:23:24,27.90,26.80
00:23:34,27.90,26.70
00:23:44,27.90,26.80
00:23:55,27.90,26.70
00:24:04,27.90,26.70
00:24:14,27.90,26.70
00:24:25,27.90,26.70
00:24:34,27.90,26.60
00:24:44,27.90,26.60
00:24:55,27.90,26.70
00:25:07,27.90,26.70
00:25:15,27.90,26.60
00:25:24,27.90,26.60
00:25:34,27.90,26.70
00:25:47,27.90,26.60
00:25:55,27.90,26.50
00:26:05,27.90,26.50
00:26:14,27.90,26.60
00:26:24,27.90,26.70
00:26:34,27.90,26.60
00:26:47,27.90,26.50
00:26:54,27.90,26.50
00:27:05,27.90,26.60
00:27:17,27.90,26.70
00:27:24,27.90,26.60
00:27:34,27.90,26.60
00:27:45,27.90,26.50
00:27:54,27.90,26.50
00:28:05,27.90,26.50
00:28:14,27.90,26.50
00:28:24,27.90,26.60
00:28:34,27.90,26.50
00:28:45,27.90,26.50
00:28:55,27.90,26.40
00:29:05,27.90,26.40
00:29:14,27.90,26.30
00:29:24,27.90,26.30
00:29:35,27.90,26.30
00:29:45,27.90,26.30
00:29:55,28.00,26.30
00:30:06,27.90,26.30
00:30:15,27.90,26.40
00:30:26,28.00,26.40
00:30:39,28.00,26.40
00:30:45,27.90,26.30
00:30:55,27.90,26.30
00:31:08,27.90,26.30
00:31:14,28.00,26.30
00:31:28,27.90,26.30
00:31:34,28.00,26.30
00:31:44,28.00,26.30
00:31:58,27.90,26.40
00:32:04,28.00,26.40
00:32:15,28.00,26.40
00:32:24,28.00,26.30
00:32:34,28.00,26.20
00:32:44,28.00,26.20
00:32:54,28.00,26.10
00:33:05,28.00,26.10
00:33:14,28.00,26.10
00:33:28,28.00,26.10
00:33:34,28.00,26.10
00:33:44,28.00,26.10
00:33:55,28.00,26.20
00:34:04,28.00,26.20
00:34:14,28.00,26.10
00:34:25,28.00,26.10
00:34:34,28.00,26.00
00:34:45,28.00,26.00
00:34:54,28.00,26.00
00:35:04,28.00,25.90
00:35:15,28.00,26.00
00:35:24,28.00,25.90
00:35:37,28.00,26.00
00:35:45,28.00,25.80
00:35:55,28.00,25.80
00:36:04,28.00,25.80
00:36:16,28.00,25.70
00:36:24,28.00,25.70
00:36:38,28.00,25.70
00:36:44,28.00,25.80
00:36:54,28.00,25.70
00:37:08,28.00,25.70
00:37:15,28.00,25.80
00:37:25,28.00,25.80
00:37:38,28.00,25.80
00:37:45,28.00,25.80
00:37:55,28.00,25.70
00:38:05,28.00,25.70
00:38:14,28.00,25.70
00:38:25,28.00,25.80
00:38:44,28.00,25.90
00:38:54,28.00,25.80
00:39:05,28.00,25.80
00:39:14,28.00,25.70
00:39:29,28.00,25.70
00:39:36,28.00,25.70
00:39:45,28.00,25.70
00:39:54,28.00,25.70
00:40:04,28.00,25.80
00:40:14,28.00,25.80
00:40:24,28.00,26.00
00:40:34,28.00,26.00
00:40:45,28.00,26.00
00:40:54,28.00,25.90
00:41:07,28.00,25.90
00:41:14,28.00,25.90
00:41:24,28.00,25.90
00:41:35,28.00,26.00
00:41:45,28.00,25.90
00:41:54,28.00,25.90
00:42:04,28.00,25.90
00:42:15,28.00,25.90
00:42:24,28.00,25.90
00:42:37,28.00,26.00
00:42:45,28.00,26.10
00:42:54,28.00,26.00
00:43:04,28.00,25.90
00:43:15,28.00,25.90
00:43:27,28.00,25.80
00:43:38,28.00,25.80
00:43:45,28.00,25.80
00:43:58,28.00,25.60
00:44:05,28.00,25.60
00:44:14,28.00,25.50
00:44:27,28.00,25.50
00:44:34,28.00,25.50
00:44:44,28.00,25.50
00:44:57,28.00,25.50
00:45:05,28.00,25.40
00:45:14,28.00,25.40
00:45:28,28.00,25.40
00:45:35,28.00,25.50
00:45:44,28.00,25.40
00:45:57,28.00,25.40
00:46:05,28.00,25.40
00:46:14,28.00,25.50
00:46:24,28.00,25.40
00:46:34,28.00,25.40
00:46:45,28.00,25.40
00:46:54,28.00,25.30
00:47:04,28.00,25.30
00:47:14,28.00,25.30
00:47:25,28.00,25.30
00:47:35,28.00,25.40
00:47:46,28.00,25.30
00:47:55,28.00,25.30
00:48:04,28.00,25.30
00:48:15,28.00,25.30
00:48:25,28.00,25.30
00:48:34,28.00,25.30
00:48:45,28.00,25.20
00:48:55,28.00,25.20
00:49:04,28.00,25.20
00:49:14,28.00,25.20
00:49:25,28.00,25.20
00:49:34,28.00,25.20
00:49:44,28.00,25.20
00:49:54,28.00,25.20
00:50:04,28.00,25.20
00:50:18,28.00,25.10
00:50:24,28.00,25.20
00:50:35,28.00,25.20
00:50:46,28.00,25.10
00:50:56,28.00,25.10
00:51:05,28.00,25.10
00:51:15,28.00,25.10
00:51:27,28.00,25.20
00:51:35,28.00,25.20
00:51:45,28.00,25.20
00:51:54,28.00,25.30
00:52:07,28.00,25.30
00:52:16,28.00,25.20
00:52:24,28.10,25.10
00:52:34,28.10,25.00
00:52:48,28.00,24.90
00:52:59,28.10,24.90
00:53:05,28.10,24.90
00:53:15,28.10,25.00
00:53:24,28.10,25.00
00:53:34,28.10,24.90
00:53:48,28.00,24.90
00:53:54,28.10,24.80
