time,temperature,humidity
00:00:09,28.40,33.70
00:00:19,28.40,33.80
00:00:29,28.40,33.70
00:00:39,28.40,33.60
00:00:49,28.40,33.60
00:00:59,28.40,33.60
00:01:09,28.40,33.70
00:01:19,28.40,33.60
00:01:29,28.40,33.60
00:01:39,28.40,33.60
00:01:49,28.40,33.70
00:01:59,28.40,33.60
00:02:09,28.40,33.60
00:02:18,28.40,33.60
00:02:29,28.40,33.80
00:02:39,28.40,33.60
00:02:49,28.40,33.60
00:02:59,28.40,33.60
00:03:09,28.40,33.60
00:03:19,28.40,33.70
00:03:29,28.40,33.60
00:03:39,28.40,33.80
00:03:49,28.40,33.60
00:03:58,28.40,33.60
00:04:09,28.40,33.60
00:04:19,28.40,33.70
00:04:29,28.40,33.60
00:04:39,28.50,33.40
00:04:48,28.40,33.50
00:04:59,28.40,33.50
00:05:09,28.40,33.40
00:05:18,28.50,33.40
00:05:29,28.40,33.40
00:05:39,28.40,33.60
00:05:49,28.40,33.70
00:05:59,28.40,33.50
00:06:09,28.40,33.70
00:06:18,28.40,33.60
00:06:29,28.40,33.70
00:06:39,28.40,33.40
00:06:49,28.50,33.50
00:06:59,28.40,33.40
00:07:09,28.40,33.70
00:07:19,28.40,33.60
00:07:29,28.40,33.40
00:07:39,28.40,33.40
00:07:48,28.40,33.50
00:07:59,28.40,33.40
00:08:09,28.40,33.50
00:08:19,28.40,33.30
00:08:30,28.40,33.30
00:08:40,28.40,33.20
00:08:50,28.40,33.20
00:09:00,28.40,33.30
00:09:10,28.40,33.50
00:09:20,28.40,33.20
00:09:30,28.40,33.20
00:09:40,28.40,33.20
00:09:50,28.40,33.20
00:10:00,28.40,33.50
00:10:10,28.40,33.30
00:10:20,28.40,33.40
00:10:30,28.40,33.30
00:10:40,28.40,33.40
00:10:50,28.40,33.30
00:11:00,28.40,33.30
00:11:10,28.40,33.30
00:11:20,28.40,33.30
00:11:30,28.40,33.30
00:11:40,28.40,33.10
00:11:50,28.40,33.30
00:12:00,28.40,33.10
00:12:10,28.40,33.30
00:12:20,28.40,33.20
00:12:30,28.40,33.30
00:12:40,28.40,33.30
00:12:50,28.40,33.20
00:13:00,28.40,33.00
00:13:10,28.40,33.10
00:13:20,28.40,33.20
00:13:30,28.40,33.10
00:13:40,28.40,33.10
00:13:50,28.40,33.10
00:14:00,28.40,33.10
00:14:10,28.40,33.30
00:14:20,28.40,33.10
00:14:30,28.40,33.00
00:14:40,28.40,33.00
00:14:50,28.40,32.90
00:15:00,28.40,33.00
00:15:10,28.40,33.00
00:15:20,28.40,32.90
00:15:30,28.40,32.90
00:15:40,28.40,33.00
00:15:50,28.40,33.20
00:16:00,28.40,33.20
00:16:10,28.40,33.20
00:16:20,28.40,32.90
00:16:30,28.40,32.90
00:16:40,28.40,33.00
00:16:50,28.40,32.80
00:17:00,28.40,32.80
00:17:10,28.40,33.00
00:17:20,28.40,32.80
00:17:30,28.40,32.90
00:17:40,28.40,32.90
00:17:50,28.40,32.90
00:18:00,28.40,32.90
00:18:10,28.40,32.80
00:18:20,28.40,32.80
00:18:30,28.40,32.80
00:18:40,28.40,32.90
00:18:50,28.40,32.90
00:19:00,28.40,32.80
00:19:10,28.40,33.20
00:19:20,28.40,32.90
00:19:30,28.40,32.80
00:19:40,28.40,32.80
00:19:50,28.40,32.90
00:20:00,28.40,32.90
00:20:10,28.40,33.00
00:20:20,28.40,33.00
00:20:30,28.40,32.80
00:20:40,28.40,32.70
00:20:50,28.40,32.70
00:21:00,28.40,32.90
00:21:10,28.40,32.90
00:21:20,28.40,32.70
00:21:30,28.40,32.90
00:21:40,28.40,32.90
00:21:50,28.40,32.80
00:22:00,28.40,32.70
00:22:10,28.40,32.70
00:22:20,28.40,32.80
00:22:30,28.40,32.70
00:22:40,28.40,33.10
00:22:50,28.40,33.00
00:23:00,28.40,33.00
00:23:10,28.40,33.00
00:23:20,28.40,33.00
00:23:35,28.40,32.90
00:23:45,28.40,32.90
00:23:55,28.40,32.80
00:24:05,28.40,33.00
00:24:15,28.40,32.70
00:24:25,28.40,32.70
00:24:35,28.40,32.60
00:24:45,28.40,32.70
00:24:55,28.40,32.80
00:25:05,28.40,32.70
00:25:15,28.40,32.70
00:25:25,28.40,33.10
00:25:35,28.40,33.00
00:25:45,28.40,32.70
00:25:55,28.40,32.70
00:26:05,28.40,32.70
00:26:15,28.40,32.70
00:26:25,28.40,32.70
00:26:35,28.40,32.70
00:26:45,28.40,32.80
00:26:55,28.40,32.90
00:27:05,28.40,32.80
00:27:15,28.40,32.70
00:27:25,28.40,32.90
00:27:35,28.40,32.80
00:27:45,28.40,32.80
00:27:55,28.40,32.70
00:28:05,28.40,32.90
00:28:15,28.40,32.70
00:28:25,28.40,32.80
00:28:35,28.40,32.80
00:28:45,28.40,32.60
00:28:55,28.40,32.60
00:29:05,28.30,32.80
00:29:15,28.40,32.60
00:29:25,28.40,32.60
00:29:35,28.30,32.60
00:29:45,28.40,32.70
00:29:55,28.40,32.80
00:30:05,28.30,32.80
00:30:15,28.40,32.80
00:30:25,28.40,32.90
00:30:35,28.40,32.80
00:30:45,28.40,32.80
00:30:55,28.40,32.90
00:31:05,28.40,32.80
00:31:15,28.40,32.90
00:31:25,28.40,32.70
00:31:35,28.40,32.60
00:31:45,28.40,32.90
00:31:55,28.40,32.70
00:32:05,28.40,32.70
00:32:15,28.40,32.60
00:32:25,28.40,32.90
00:32:35,28.30,32.70
00:32:45,28.40,32.70
00:32:55,28.40,32.60
00:33:05,28.40,32.60
00:33:15,28.40,32.90
00:33:25,28.30,32.70
00:33:35,28.30,32.60
00:33:45,28.40,32.80
00:33:55,28.30,32.60
00:34:05,28.30,32.50
00:34:15,28.30,32.60
00:34:25,28.30,32.70
00:34:35,28.30,32.60
00:34:45,28.30,32.50
00:34:55,28.30,32.90
00:35:05,28.30,32.80
00:35:15,28.40,32.70
00:35:25,28.30,32.50
00:35:35,28.30,32.70
00:35:45,28.40,32.60
00:35:55,28.30,32.70
00:36:05,28.30,32.80
00:36:15,28.40,32.60
00:36:25,28.40,32.70
00:36:35,28.30,32.90
00:36:45,28.30,32.60
00:36:55,28.40,32.60
00:37:05,28.30,32.60
00:37:15,28.40,32.50
00:37:25,28.30,32.70
00:37:35,28.30,32.80
00:37:45,28.30,32.80
00:37:55,28.30,32.80
00:38:05,28.30,32.70
00:38:15,28.30,32.70
00:38:25,28.30,32.60
00:38:35,28.30,32.70
00:38:45,28.30,32.70
00:38:55,28.30,32.70
00:39:05,28.30,32.50
00:39:15,28.30,32.50
00:39:25,28.30,32.70
00:39:35,28.30,32.70
00:39:45,28.30,32.70
00:39:55,28.30,32.60
00:40:05,28.30,32.60
00:40:15,28.30,32.80
00:40:25,28.30,32.70
00:40:35,28.30,32.50
00:40:45,28.30,32.80
00:40:55,28.30,32.60
00:41:05,28.30,32.60
00:41:15,28.30,32.70
00:41:25,28.30,32.80
00:41:35,28.30,32.60
00:41:45,28.30,32.50
00:41:55,28.30,32.70
00:42:05,28.30,32.70
00:42:15,28.30,33.00
00:42:25,28.30,32.70
00:42:35,28.30,32.70
00:42:45,28.30,32.50
00:42:55,28.30,33.00
00:43:05,28.30,32.50
00:43:15,28.30,32.70
00:43:25,28.30,32.60
00:43:35,28.30,32.60
00:43:45,28.30,32.70
00:43:55,28.30,33.00
00:44:05,28.30,32.60
00:44:15,28.30,32.70
00:44:25,28.30,32.60
00:44:35,28.30,32.70
00:44:45,28.30,32.50
00:44:55,28.30,32.60
00:45:05,28.30,32.50
00:45:15,28.30,32.70
00:45:25,28.30,32.70
00:45:35,28.30,32.50
00:45:45,28.30,32.50
00:45:55,28.30,32.50
00:46:05,28.30,32.50
00:46:15,28.30,32.60
00:46:25,28.30,32.90
00:46:35,28.30,32.80
00:46:45,28.30,32.50
00:46:55,28.30,32.40
00:47:05,28.30,32.60
00:47:15,28.30,32.40
00:47:25,28.30,32.40
00:47:35,28.30,32.50
00:47:45,28.30,32.70
00:47:55,28.30,32.70
00:48:05,28.30,32.60
00:48:15,28.30,32.50
00:48:25,28.30,32.50
00:48:40,28.30,32.30
00:48:50,28.30,32.40
00:49:00,28.30,32.50
00:49:10,28.30,32.30
00:49:20,28.30,32.50
00:49:30,28.40,32.80
00:49:40,28.30,32.70
00:49:50,28.30,32.40
00:50:00,28.30,32.50
00:50:10,28.30,32.50
00:50:20,28.30,32.50
00:50:30,28.30,32.50
00:50:40,28.30,32.50
00:50:50,28.30,32.40
00:51:00,28.30,32.40
00:51:10,28.30,32.40
00:51:20,28.30,32.80
00:51:30,28.30,32.50
00:51:40,28.30,32.50
00:51:50,28.30,32.70
00:52:00,28.30,32.50
00:52:10,28.30,32.40
00:52:20,28.30,32.40
00:52:30,28.30,32.50
00:52:40,28.30,32.70
00:52:50,28.30,32.70
00:53:00,28.30,32.40
00:53:10,28.30,32.30
00:53:20,28.30,32.50
00:53:30,28.30,32.50
00:53:40,28.30,32.50
00:53:50,28.30,32.40
00:54:00,28.30,32.40
00:54:10,28.30,32.40
00:54:20,28.30,32.40
00:54:30,28.30,32.90
00:54:40,28.30,32.40
