time,temperature,humidity
00:00:06,28.1,41.4
00:00:16,28.1,41.4
00:00:27,28.1,41.4
00:00:36,28.1,41.3
00:00:46,28.1,41.4
00:00:57,28.1,41.4
00:01:06,28.1,41.4
00:01:17,28.1,41.3
00:01:27,28.1,41.3
00:01:36,28.1,41.3
00:01:46,28.1,41.3
00:01:57,28.1,41.3
00:02:06,28.1,41.4
00:02:16,28.1,41.4
00:02:27,28.1,41.4
00:02:36,28.1,41.4
00:02:47,28.1,41.4
00:02:57,28.1,41.4
00:03:06,28.1,41.4
00:03:17,28.1,41.3
00:03:26,28.1,41.4
00:03:36,28.1,41.4
00:03:47,28.0,41.3
00:03:57,28.1,41.3
00:04:07,28.1,41.4
00:04:17,28.1,41.4
00:04:26,28.0,41.4
00:04:36,28.1,41.4
00:04:47,28.1,41.4
00:04:56,28.0,41.3
00:05:06,28.0,41.3
00:05:17,28.1,41.4
00:05:26,28.1,41.4
00:05:36,28.1,41.4
00:05:47,28.0,41.4
00:05:56,28.1,41.4
00:06:06,28.0,41.5
00:06:17,28.1,41.4
00:06:26,28.1,41.4
00:06:36,28.1,41.4
00:06:47,28.1,41.4
00:06:56,28.1,41.3
00:07:06,28.1,41.4
00:07:17,28.1,41.4
00:07:26,28.1,41.4
00:07:36,28.1,41.4
00:07:47,28.0,41.3
00:07:56,28.1,41.4
00:08:07,28.1,41.3
00:08:17,28.1,41.3
00:08:26,28.1,41.3
00:08:37,28.1,41.3
00:08:47,28.1,41.3
00:08:56,28.1,41.4
00:09:07,28.0,41.4
00:09:17,28.0,41.5
00:09:27,28.0,41.5
00:09:37,28.1,41.4
00:09:46,28.0,41.4
00:09:56,28.0,41.4
00:10:07,28.0,41.3
00:10:16,28.0,41.4
00:10:26,28.0,41.4
00:10:37,28.0,41.3
00:10:46,28.0,41.3
00:10:56,28.0,41.2
00:11:07,28.0,41.4
00:11:16,28.0,41.3
00:11:26,28.0,41.4
00:11:37,28.1,41.5
00:11:46,28.0,41.4
00:11:56,28.0,41.4
00:12:07,28.0,41.4
00:12:16,28.0,41.5
00:12:27,28.0,41.4
00:12:37,28.0,41.4
00:12:46,28.0,41.4
00:12:57,28.0,41.5
00:13:07,28.0,41.5
00:13:17,28.0,41.6
00:13:27,28.1,41.6
00:13:37,28.0,41.5
00:13:46,28.0,41.5
00:13:57,28.0,41.5
00:14:07,28.0,41.4
00:14:16,28.0,41.5
00:14:27,28.0,41.5
00:14:36,28.0,41.6
00:14:46,28.0,41.5
00:14:57,28.0,41.6
00:15:06,28.0,41.5
00:15:16,28.0,41.5
00:15:27,28.0,41.4
00:15:36,28.0,41.5
00:15:46,28.0,41.5
00:15:57,28.0,41.6
00:16:06,28.0,41.6
00:16:16,28.0,41.5
00:16:27,28.0,41.5
00:16:37,28.0,41.5
00:16:46,28.0,41.6
00:16:57,28.0,41.6
00:17:06,28.0,41.6
00:17:17,28.0,41.6
00:17:27,28.0,41.6
00:17:36,28.0,41.6
00:17:47,28.0,41.7
00:17:57,28.0,41.6
00:18:06,28.0,41.6
00:18:17,28.0,41.6
00:18:27,28.0,41.6
00:18:36,28.0,41.6
00:18:47,28.0,41.6
00:18:57,28.0,41.6
00:19:06,28.0,41.5
00:19:17,28.0,41.6
00:19:26,28.0,41.5
00:19:36,28.0,41.6
00:19:47,28.0,41.6
00:19:56,28.0,41.6
00:20:06,28.0,41.6
00:20:17,28.0,41.6
00:20:26,28.0,41.6
00:20:36,28.0,41.6
00:20:47,28.0,41.6
00:20:56,28.0,41.6
00:21:06,28.0,41.6
00:21:17,28.0,41.6
00:21:26,28.0,41.6
00:21:37,28.0,41.6
00:21:47,28.0,41.6
00:21:56,27.9,41.6
00:22:06,27.9,41.6
00:22:17,27.9,41.6
00:22:26,27.9,41.6
00:22:37,27.9,41.6
00:22:46,27.9,41.6
00:22:56,27.9,41.6
00:23:07,27.9,41.6
00:23:16,27.9,41.6
00:23:26,27.9,41.6
00:23:37,27.9,41.6
00:23:46,27.9,41.6
00:23:56,27.9,41.6
00:24:07,27.9,41.6
00:24:17,27.9,41.6
00:24:26,27.9,41.6
00:24:37,27.9,41.6
00:24:46,27.9,41.7
00:24:56,27.9,41.7
00:25:07,27.9,41.7
00:25:16,27.9,41.7
00:25:26,27.9,41.6
00:25:37,27.9,41.5
00:25:46,27.9,41.5
00:25:56,27.9,41.5
00:26:07,27.9,41.5
00:26:16,27.9,41.5
00:26:26,27.9,41.5
00:26:38,27.9,41.5
00:26:46,27.9,41.5
00:26:56,27.9,41.5
00:27:07,27.9,41.5
00:27:16,27.9,41.5
00:27:27,27.9,41.5
00:27:37,27.9,41.5
00:27:46,27.9,41.5
00:27:57,27.9,41.6
00:28:06,27.9,41.5
00:28:16,27.9,41.5
00:28:27,27.9,41.5
00:28:36,27.9,41.5
00:28:46,27.9,41.6
00:28:57,27.9,41.5
00:29:06,27.9,41.5
00:29:16,27.9,41.5
00:29:27,27.9,41.5
00:29:36,27.9,41.4
00:29:46,27.9,41.5
00:29:57,27.9,41.5
00:30:06,27.9,41.5
00:30:16,27.9,41.5
00:30:26,27.9,41.4
00:30:36,27.9,41.5
00:30:46,27.9,41.5
00:30:57,27.9,41.5
00:31:06,27.9,41.5
00:31:16,27.9,41.5
00:31:27,27.9,41.5
00:31:36,27.9,41.5
00:31:47,27.9,41.5
00:31:57,27.9,41.5
00:32:06,27.9,41.5
00:32:16,27.9,41.5
00:32:27,27.9,41.5
00:32:37,27.9,41.5
00:32:47,27.9,41.5
00:32:59,27.9,41.5
00:33:09,27.9,41.5
00:33:17,27.9,41.5
00:33:29,27.9,41.4
00:33:38,27.9,41.4
00:33:48,27.9,41.4
00:33:59,28.0,41.5
00:34:09,27.9,41.4
00:34:17,28.0,41.4
00:34:26,28.0,41.4
00:34:36,28.0,41.5
00:34:47,28.0,41.4
00:34:56,27.9,41.4
00:35:06,28.0,41.3
00:35:17,28.0,41.3
00:35:26,28.0,41.3
00:35:37,28.0,41.3
00:35:47,28.0,41.3
00:35:56,28.0,41.4
00:36:07,28.0,41.3
00:36:17,28.0,41.4
00:36:26,28.0,41.3
00:36:37,28.0,41.3
00:36:47,28.0,41.3
00:36:56,28.0,41.3
00:37:07,28.0,41.3
00:37:17,28.0,41.2
00:37:29,28.0,41.3
00:37:37,28.0,41.3
00:37:47,28.0,41.3
00:37:57,28.0,41.2
00:38:07,28.0,41.2
00:38:17,28.0,41.2
00:38:27,28.0,41.1
00:38:37,28.0,41.1
00:38:46,28.0,41.1
00:38:56,28.0,41.1
00:39:07,28.1,41.1
00:39:16,28.0,41.1
00:39:26,28.1,41.1
00:39:37,28.0,41.0
00:39:47,28.0,41.0
00:39:58,28.0,41.0
00:40:07,28.1,41.1
00:40:17,28.1,41.0
00:40:27,28.0,41.0
00:40:37,28.0,41.0
00:40:49,28.1,41.0
00:40:57,28.1,41.0
00:41:07,28.1,41.0
00:41:16,28.1,40.9
00:41:27,28.1,40.9
00:41:37,28.1,40.9
00:41:46,28.1,40.8
00:41:56,28.1,40.9
00:42:07,28.1,40.8
00:42:17,28.1,40.8
00:42:27,28.1,40.8
00:42:37,28.1,40.8
00:42:46,28.1,40.7
00:42:57,28.1,40.8
00:43:07,28.1,40.8
00:43:17,28.1,40.8
00:43:27,28.1,40.8
00:43:37,28.1,40.8
00:43:47,28.1,40.8
00:43:57,28.1,40.8
00:44:07,28.1,40.8
00:44:17,28.1,40.8
00:44:27,28.1,40.7
00:44:37,28.1,40.8
00:44:46,28.1,40.7
00:44:57,28.1,40.7
00:45:06,28.1,40.8
00:45:16,28.1,40.7
00:45:27,28.1,40.7
00:45:37,28.1,40.7
00:45:46,28.1,40.6
00:45:57,28.1,40.6
00:46:06,28.1,40.6
00:46:16,28.1,40.6
00:46:27,28.1,40.6
00:46:36,28.1,40.6
00:46:47,28.1,40.5
00:46:57,28.1,40.6
00:47:06,28.1,40.5
00:47:17,28.1,40.6
00:47:27,28.1,40.6
00:47:36,28.1,40.5
00:47:47,28.1,40.5
00:47:56,28.1,40.5
00:48:06,28.1,40.5
00:48:17,28.1,40.5
00:48:27,28.1,40.5
00:48:36,28.1,40.5
00:48:47,28.1,40.4
00:48:56,28.1,40.4
00:49:06,28.1,40.4
00:49:17,28.1,40.4
00:49:26,28.1,40.4
00:49:36,28.1,40.4
00:49:47,28.1,40.3
00:49:56,28.1,40.3
00:50:06,28.1,40.3
00:50:17,28.1,40.3
00:50:26,28.1,40.3
00:50:37,28.1,40.2
00:50:47,28.1,40.2
00:50:56,28.1,40.2
00:51:06,28.1,40.2
00:51:17,28.1,40.2
00:51:26,28.1,40.2
00:51:37,28.1,40.1
00:51:47,28.1,40.1
00:51:56,28.1,40.2
00:52:07,28.1,40.2
00:52:17,28.1,40.2
00:52:26,28.1,40.2
00:52:37,28.1,40.1
00:52:46,28.1,40.1
00:52:56,28.1,40.1
00:53:07,28.1,40.1
00:53:16,28.1,40.1
00:53:27,28.1,40.0
00:53:37,28.1,40.0
00:53:46,28.1,40.0
00:53:56,28.1,40.0
00:54:07,28.1,40.0
